ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,CrossValidated,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,LevelInSampleRMSE,LevelInSampleMAPE,LevelInSampleMAE,LevelInSampleR2,best_model,Series,FcstMAPE,ObjectEstimator,Used Anomalies
stacking_uv,stacking,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'estimators': [('knn_cv_uv', KNeighborsRegressor()), ('sgd_cv_uv', SGDRegressor(l1_ratio=0.85, learning_rate='constant', penalty='elasticnet')), ('elasticnet_cv_uv', ElasticNet(alpha=0.1, l1_ratio=0)), ('xgboost_cv_uv', XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, gamma=3, gpu_id=None,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.1, max_bin=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, n_estimators=150, n_jobs=None,
             num_parallel_tree=None, predictor=None, random_state=None,
             reg_alpha=None, reg_lambda=None, ...))], 'final_estimator': BaggingRegressor(base_estimator=MLPRegressor(hidden_layer_sizes=(100, 100, 100),
                                             solver='lbfgs'),
                 max_features=0.5, max_samples=0.9)}",minmax,248,False,False,True,1,4,157409.7559127252,0.7004185630394084,129644.80150686073,0.16408244426456697,-121912.26344829774,-118690.0,0.95,65313.797723966054,60639.56426933265,0.707597257900626,36295.089713525354,0.8126779502214838,,,,,,143328.43897000223,0.07109493742267488,101057.78447292862,-0.7335613627025976,572173.6433819558,0.4100178661959824,515036.04144715,-4.7194119253133895,False,IAH-DOM,0.06575095010178975,Forecaster,True
silverkite_tune_uv,silverkite,,{'changepoints': 2},,248,True,False,True,1,4,150739.17118093552,0.7827032306942555,137532.95712558855,0.233428972006555,-43228.929020822485,-118690.0,0.95,219051.87675494485,123505.9686215508,1.230474032956645,85217.43944365991,0.25199230490758395,36.0,rmse,201734.9309660319,,,147194.09908695502,0.0745366197071278,106537.26470747672,-0.8283329104677446,261962.53411553983,0.24451253278338014,214823.2819249502,-0.29922913716060995,False,IAH-DOM,0.08468862375413223,Forecaster,False
silverkite_cv_uv,silverkite,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']",{'changepoints': 1},,248,True,True,True,1,4,150739.17118093552,0.7827032306942555,137532.95712558855,0.233428972006555,-43228.929020822485,-118690.0,0.95,203236.30115849184,123505.9686215508,1.230474032956645,85217.43944365991,0.25199230490758395,,rmse,134853.4014415954,,,147194.09908695502,0.0745366197071278,106537.26470747672,-0.8283329104677446,261962.53411553983,0.24451253278338014,214823.2819249502,-0.29922913716060995,False,IAH-DOM,0.08468862375413223,Forecaster,True
knn_tune_mv,knn,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']",{'n_neighbors': 13},minmax,249,True,False,True,1,4,154100.1244101825,0.8103263426329602,141236.88461538462,0.1988642097848824,-50510.846153846156,-118690.0,0.95,137623.23312895038,81033.13402729572,0.8184195511636954,42881.242743105955,0.6654954501063008,36.0,mae,55982.64807692308,,,144635.05698362106,0.07775369102081317,109524.51923076919,-0.7653125928418032,209082.89200181482,0.22882817002347164,135480.8153120463,0.23628261555579755,False,IAH-DOM,0.06536971471514834,MVForecaster,True
xgboost_tune_uv,xgboost,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'n_estimators': 150, 'scale_pos_weight': 10, 'learning_rate': 0.1, 'gamma': 3, 'subsample': 0.8}",minmax,248,True,False,True,1,4,148137.5271048435,0.8387095825308002,140563.41674804688,0.2596614969106794,-9468.5986328125,-118690.0,0.95,5545.242637275071,2675.8391219556206,0.06076437143129176,2023.3101921801297,0.9996352487780287,36.0,rmse,185017.6901567479,,,135456.2462079989,0.07984220351475527,110249.98510742188,-0.5483621613445038,10576.842734022488,0.008658406346054436,8595.670060067807,0.9980456255640232,False,IAH-DOM,0.08718151292184828,Forecaster,True
xgboost_cv_uv,xgboost,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'n_estimators': 150, 'scale_pos_weight': 10, 'learning_rate': 0.1, 'gamma': 3, 'subsample': 0.8}",minmax,248,True,True,True,1,4,148137.5271048435,0.8387095825308002,140563.41674804688,0.2596614969106794,-9468.5986328125,-118690.0,0.95,4897.087960673206,2675.8391219556206,0.06076437143129176,2023.3101921801297,0.9996352487780287,,rmse,141648.36873836134,,,135456.2462079989,0.07984220351475527,110249.98510742188,-0.5483621613445038,10576.842734022488,0.008658406346054436,8595.670060067807,0.9980456255640232,False,IAH-DOM,0.08718151292184828,Forecaster,True
mlp_tune_uv,mlp,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs'}",scale,248,True,False,True,1,4,71276.9416367083,0.33810416653011255,62501.701505341385,0.8286049525485355,-110842.91259979742,-118690.0,0.95,132992.6921709058,92852.64619880072,1.4819748889611126,57603.767816379186,0.5607969697793523,36.0,rmse,168248.44778107863,,,118355.4222957517,0.08277839516298367,112152.92633537279,-0.18209068723653998,442556.9948154883,0.4545089026193927,302368.96653516655,-2.421638296797322,False,IAH-DOM,0.07654240709256625,Forecaster,True
stacking_mv,stacking,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'estimators': [('knn_cv_mv', KNeighborsRegressor(n_neighbors=49)), ('elasticnet_cv_mv', ElasticNet(alpha=1.5, l1_ratio=0)), ('xgboost_cv_mv', XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, gamma=0, gpu_id=None,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.1, max_bin=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, n_estimators=150, n_jobs=None,
             num_parallel_tree=None, predictor=None, random_state=None,
             reg_alpha=None, reg_lambda=None, ...)), ('lightgbm_cv_mv', LGBMRegressor(learning_rate=0.001, max_depth=3, n_estimators=150))], 'final_estimator': BaggingRegressor(base_estimator=MLPRegressor(hidden_layer_sizes=(100, 100, 100),
                                             solver='lbfgs'),
                 max_features=0.5, max_samples=0.9)}",minmax,249,,False,True,1,4,117645.41268524992,0.6849934259877968,115727.8918859098,0.5330717499722086,-39039.6492327275,-118690.0,0.95,126348.92878686699,77851.76630279596,1.0271328784210698,47551.77960629607,0.7037195371198146,,,,,,155113.63238500064,0.09798297630469571,135663.24771341454,-1.0303663793578575,346296.3211094722,0.34003015413205484,252343.1894631926,-1.2673259633047786,False,IAH-DOM,0.07012205535014175,MVForecaster,True
knn_cv_mv,knn,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']",{'n_neighbors': 49},minmax,249,True,True,True,1,4,158358.58218597635,0.7528930163785369,137924.29081632654,0.15397467222695094,-98784.5306122449,-118690.0,0.95,200352.29130090354,99268.4241527974,0.7837256290617218,59799.35444743935,0.4980054376797117,,mae,68297.90344697265,,,172845.6342037084,0.10271865030739742,143101.6224489796,-1.5211071616667282,352649.34501834237,0.3671673155345008,322900.5678667689,-1.1726103420185487,False,IAH-DOM,0.0856114387544172,MVForecaster,True
weighted,combo,,"{'how': 'weighted', 'determine_best_by': 'LevelTestSetMAPE'}",,248,False,False,,1,4,143295.24257303393,0.7242017945076239,130258.45970631417,0.3072704732849523,-78590.57178545222,-118690.0,0.95,161061.76689661888,67241.37737880193,0.5616320771481614,38677.97221561643,0.7763978298198715,,,,"['mlr_cv_mv', 'mlr_tune_mv', 'stacking_uv', 'silverkite_tune_uv', 'silverkite_cv_uv', 'knn_tune_mv', 'xgboost_tune_uv', 'xgboost_cv_uv', 'mlp_tune_uv', 'stacking_mv', 'knn_cv_mv', 'xgboost_cv_mv', 'knn_cv_uv', 'avg', 'hwes_tune_uv', 'hwes_cv_uv', 'lightgbm_tune_mv', 'xgboost_tune_mv', 'prophet_tune_uv', 'mlp_tune_mv', 'knn_tune_uv', 'elasticnet_tune_mv', 'elasticnet_tune_uv', 'lightgbm_tune_uv', 'arima_tune_uv', 'sgd_tune_mv', 'arima_cv_uv', 'auto_arima_anom', 'elasticnet_cv_mv', 'sgd_cv_mv', 'lstm', 'lightgbm_cv_mv', 'elasticnet_cv_uv', 'mlp_cv_uv', 'mlp_cv_mv', 'lightgbm_cv_uv', 'theta_cv_uv', 'theta_tune_uv', 'prophet_cv_uv', 'mlr_tune_uv', 'mlr_cv_uv', 'sgd_tune_uv', 'sgd_cv_uv', 'auto_arima']","(0.03255983140599503, 0.0325598314055864, 0.03172928793228524, 0.031206410027588408, 0.031206410027588408, 0.030717656165746256, 0.03040035870871525, 0.03040035870871525, 0.029954277516459567, 0.027644320096774318, 0.026924852378604768, 0.025390040322435567, 0.024614428338648086, 0.024389794128861962, 0.024182280794250097, 0.024182280794250097, 0.023426514573821913, 0.02330011973154466, 0.023120360291281002, 0.022986611539888804, 0.022751401535987873, 0.022724637505436796, 0.022418266627893816, 0.022064325817981883, 0.021999298501860273, 0.020958559543257885, 0.020892168681560182, 0.020763675497932586, 0.020743196914703138, 0.020529173535905915, 0.02011364815936194, 0.019651638839044146, 0.01963589579524511, 0.019594439157498603, 0.019592438356019048, 0.019429315577858607, 0.018498583206371225, 0.018030046906777432, 0.017510936187980875, 0.015471602878348844, 0.01547160287834884, 0.015171401853778434, 0.012127736478533033, 0.002959984673272275)",173038.3300276895,0.10801930217546193,149624.5088497853,-1.5267315747261514,175217.73749005556,0.18320613884594533,145564.33649793547,0.4913234458407546,False,IAH-DOM,0.07192257534579749,Forecaster,False
xgboost_cv_mv,xgboost,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'n_estimators': 150, 'scale_pos_weight': 5, 'learning_rate': 0.1, 'gamma': 0, 'subsample': 0.9}",minmax,249,True,True,True,1,4,163276.41378061878,0.8016567284046001,144311.12109375,0.10061205710237486,-175957.171875,-118690.0,0.95,2212.763349667696,963.8890429310669,0.023518626035061736,700.3672934478184,0.9999526706168458,,mae,83691.22696234459,,,179000.5613067451,0.11282107654540238,154672.2470703125,-1.7038541591382987,3182.662346994494,0.0028082567401667524,2724.603626179245,0.999823039306443,False,IAH-DOM,0.12668047475486122,MVForecaster,True
knn_cv_uv,knn,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{},minmax,248,True,False,True,1,4,177033.65319492223,0.9972930295885296,158450.0,-0.05733307560593204,67907.2,-118690.0,0.95,153373.69010926737,75785.5754548766,0.7688354091661866,40178.06226415094,0.7074164784768571,36.0,rmse,,,,176154.0016322365,0.11792630283290162,154371.94999999995,-1.6185417573769247,618351.0478046228,0.44250405089564604,573283.6150943395,-5.679837253074897,False,IAH-DOM,0.11256639343473623,Forecaster,True
avg,combo,,{'how': 'simple'},,248,False,False,,1,4,142122.5257571358,0.7100885904976377,128553.26473906607,0.3185625628472233,-84909.73403106311,-118690.0,0.95,79996.2926484515,67625.30572598932,0.572347684385606,38984.23785473215,0.773837135912175,,,,"['knn_cv_mv', 'mlr_cv_mv', 'elasticnet_cv_mv', 'sgd_cv_mv', 'xgboost_cv_mv', 'lightgbm_cv_mv', 'mlp_cv_mv', 'knn_tune_mv', 'mlr_tune_mv', 'elasticnet_tune_mv', 'sgd_tune_mv', 'xgboost_tune_mv', 'lightgbm_tune_mv', 'mlp_tune_mv', 'stacking_mv', 'auto_arima', 'auto_arima_anom', 'knn_cv_uv', 'mlr_cv_uv', 'elasticnet_cv_uv', 'sgd_cv_uv', 'xgboost_cv_uv', 'lightgbm_cv_uv', 'mlp_cv_uv', 'hwes_cv_uv', 'arima_cv_uv', 'prophet_cv_uv', 'silverkite_cv_uv', 'theta_cv_uv', 'knn_tune_uv', 'mlr_tune_uv', 'elasticnet_tune_uv', 'sgd_tune_uv', 'xgboost_tune_uv', 'lightgbm_tune_uv', 'mlp_tune_uv', 'hwes_tune_uv', 'arima_tune_uv', 'prophet_tune_uv', 'silverkite_tune_uv', 'theta_tune_uv', 'stacking_uv', 'lstm']",,184152.11465864428,0.11940488812663524,164353.12369358004,-1.8617250020700236,178325.62973662987,0.18625608138468405,149519.72550569315,0.4731182971146991,False,IAH-DOM,0.07312416505335197,Forecaster,False
hwes_tune_uv,hwes,,"{'trend': None, 'seasonal': 'add'}",,248,True,False,True,1,4,104455.72400591643,0.493230426785508,91338.13384712487,0.6319009958367098,-110503.41294064149,-118690.0,0.95,134713.86647412635,94842.71319829838,0.8463264285923576,52417.00343164274,0.5588989287288786,36.0,rmse,183110.65689603265,,,172405.094715976,0.12077078054837662,163611.44453170942,-1.5082722192723441,321820.7456653579,0.30919623498673504,286068.49035075866,-0.960809757159844,False,IAH-DOM,0.0757034222971184,Forecaster,False
hwes_cv_uv,hwes,,"{'trend': None, 'seasonal': 'add'}",,248,True,True,True,1,4,104455.72400591643,0.493230426785508,91338.13384712487,0.6319009958367098,-110503.41294064149,-118690.0,0.95,128595.7132355998,94842.71319829838,0.8463264285923576,52417.00343164274,0.5588989287288786,,rmse,81525.39536805381,,,172405.094715976,0.12077078054837662,163611.44453170942,-1.5082722192723441,321820.7456653579,0.30919623498673504,286068.49035075866,-0.960809757159844,False,IAH-DOM,0.0757034222971184,Forecaster,False
lightgbm_tune_mv,lightgbm,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'n_estimators': 200, 'boosting_type': 'goss', 'max_depth': 1, 'learning_rate': 0.01}",minmax,249,True,False,True,1,4,176467.91124826032,0.8105386453829181,150827.2786348895,-0.05058608856598923,-97547.16002567558,-118690.0,0.95,133010.4913013753,89356.63665676735,0.97775205764778,52949.62252989036,0.5932473556658685,36.0,mae,58739.86299293727,,,203090.4009261592,0.125745378229156,174099.75155473052,-2.480593229787051,222725.76266302489,0.22061135256261186,168253.5741674255,0.13336427291351405,False,IAH-DOM,0.06986627469722403,MVForecaster,True
xgboost_tune_mv,xgboost,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'n_estimators': 250, 'scale_pos_weight': 5, 'learning_rate': 0.2, 'gamma': 5, 'subsample': 0.9}",minmax,249,True,False,True,1,4,152719.15727830533,0.6800449132550503,128340.31884765625,0.21315861687835436,-125592.96875,-118690.0,0.95,1.4292216370814903,0.8336275129520954,1.6954885619256377e-05,0.6319395821049528,0.9999999999645985,36.0,mae,63619.38794377644,,,193560.42616220424,0.12657733323357345,173392.7637939453,-2.1616050488474956,4.056445716285934,3.417882995852399e-06,3.5184164946933962,0.9999999997125336,False,IAH-DOM,0.13056362533646143,MVForecaster,True
prophet_tune_uv,prophet,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']",{'n_changepoints': 0},,248,True,False,True,1,4,109721.63261453832,0.6274138337783872,106828.63162720387,0.5938516646773548,-196085.041001042,-118690.0,0.95,244590.8860102977,82892.77304326725,1.1645713066012797,45657.012424231456,0.6630515130609203,36.0,rmse,177782.0980231961,,,180631.6506868362,0.12776054421927635,170926.64690231616,-1.7533547999918806,220123.45173762995,0.21688309046769774,123434.4469179526,0.08263954596381484,False,IAH-DOM,0.07708921578442784,Forecaster,True
mlp_tune_mv,mlp,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs'}",minmax,249,True,False,True,1,4,198587.79793275718,0.9513879782941936,173359.31558906144,-0.3304705795554346,-152804.1840086632,-118690.0,0.95,189056.37766641128,94096.38257399734,1.0625865121813816,53470.57482606294,0.5489521540996634,36.0,mae,63954.183754209414,,,211083.55344328744,0.1286409040587328,177945.11357786512,-2.759960395346083,405714.48209755076,0.4291533976265317,283877.08603068616,-1.8756544606150478,False,IAH-DOM,0.05281962603754683,MVForecaster,True
knn_tune_uv,knn,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{'n_neighbors': 3},minmax,248,True,False,True,1,4,179579.55367422354,0.9756507137638382,153093.0,-0.08796251168215208,75804.66666666667,-118690.0,0.95,110442.97513876909,62463.06111496779,0.6733618024796857,34790.738993710685,0.8012426100306491,36.0,rmse,171263.32824665174,,,201284.08883141863,0.13018910125023836,168008.75,-2.418954878005109,669502.4988751513,0.5105343182154569,626791.2971698114,-6.830690947160328,False,IAH-DOM,0.10206598047526992,Forecaster,True
elasticnet_tune_mv,elasticnet,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'alpha': 0.8, 'l1_ratio': 0.5}",minmax,249,True,False,True,1,4,169257.92191854125,0.8915486596080648,157797.02109376804,0.03350822099086748,-52459.32439244322,-118690.0,0.95,146181.50848768465,117530.15796485671,0.8026022507655599,82618.31639178775,0.29631969294307303,36.0,mae,63193.52944342444,,,208686.96222556624,0.13036526721361294,180676.90817878704,-2.675065735695648,270974.5336001725,0.28368610004200867,189204.1132724038,-0.28278134144196687,False,IAH-DOM,0.10189724191730726,MVForecaster,True
elasticnet_tune_uv,elasticnet,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'alpha': 1.4, 'l1_ratio': 0.25}",scale,248,True,False,True,1,4,135836.09963528372,0.7170440081644104,126939.38251143176,0.37751260590780145,-74662.59216790626,-118690.0,0.95,152595.58059111587,89344.09753194901,0.7867973717933091,57022.29465348958,0.5933615041950104,36.0,rmse,173181.76997081187,,,196537.10675451398,0.13238185887342566,181163.21883181867,-2.2595946334993173,236342.4659784548,0.25050833591261473,151795.99025134207,0.024158677406602158,False,IAH-DOM,0.0698977541918736,Forecaster,True
lightgbm_tune_uv,lightgbm,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'n_estimators': 150, 'boosting_type': 'gbdt', 'max_depth': 3, 'learning_rate': 0.1}",minmax,248,True,False,True,1,4,114486.19222359928,0.5486541585193937,101057.90259879472,0.5578125855418392,-131445.36160480426,-118690.0,0.95,177612.5193102139,60735.39909550623,0.684517665060068,34614.859038157425,0.8120853944551064,36.0,rmse,170943.4160097482,,,191018.12902175763,0.13471156491813818,181947.9351086802,-2.079098988583064,172335.93713970133,0.1832072371737621,131002.6455282259,0.48114335910753825,False,IAH-DOM,0.059362333290517905,Forecaster,True
arima_tune_uv,arima,,"{'order': (2, 0, 0), 'seasonal_order': (1, 0, 1, 12)}",,248,True,False,True,1,4,110808.86313750257,0.5032462974655704,94495.98323408232,0.5857627464441133,-117135.46103503744,-118690.0,0.95,92041.69614217638,96951.15535036477,0.8534919931114033,54857.52457235127,0.5390687520914721,36.0,rmse,170789.6039930177,,,191493.36339681462,0.13513958713879604,182561.64132877212,-2.094439039882729,199113.48838761653,0.20141632848293148,122996.79153514553,0.24939967525164475,False,IAH-DOM,0.07328372624179623,Forecaster,False
sgd_tune_mv,sgd,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'penalty': 'l2', 'l1_ratio': 0.15, 'learning_rate': 'invscaling'}",minmax,249,True,False,True,1,4,187380.48381083182,0.867702532521279,161004.19225063812,-0.18453764476243406,-141611.09013861825,-118690.0,0.95,159094.47581000402,89521.79361620572,0.9808161319114216,53389.00958175211,0.5917423726062762,36.0,mae,60880.30506262083,,,221542.78546961583,0.14198992983713332,195045.59006327507,-3.141805503341848,291467.8187049668,0.30331897052874146,181457.93866147028,-0.4841469400014742,False,IAH-DOM,0.05942098904925976,MVForecaster,True
arima_cv_uv,arima,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'order': (0, 0, 2), 'seasonal_order': (0, 1, 1, 12)}",,248,True,True,True,1,4,106535.8438866422,0.5149479239853261,94115.16286891908,0.6170944546331509,-141830.47793856543,-118690.0,0.95,159595.39622194236,86904.51620239919,0.8243703390894074,49202.459780204284,0.6296478536533725,,rmse,78875.06839410245,,,199906.3654235419,0.14242692717533034,191229.8289434004,-2.37231181036937,214550.3905261224,0.15742073963272207,148433.98817578872,0.12850278309892504,False,IAH-DOM,0.06468603309670605,Forecaster,True
auto_arima_anom,arima,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'order': (2, 0, 2), 'seasonal_order': (2, 0, 1, 12)}",,248,False,False,True,1,4,109524.6238672285,0.49423403200408644,92803.63394059925,0.5953088602785923,-122871.46908954065,-118690.0,0.95,189314.59955699972,81126.17674211538,0.9007149627416274,46522.09209549158,0.6772604477190518,,,,,,201621.2003114921,0.1432726938634838,192927.09188818227,-2.4304166294997063,421174.0616784502,0.3869241337149179,344780.8556612276,-2.3583860692012117,False,IAH-DOM,0.07428735683851864,Forecaster,True
elasticnet_cv_mv,elasticnet,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'alpha': 1.5, 'l1_ratio': 0}",minmax,249,True,True,True,1,4,171101.65454592262,0.9608886980030569,165490.6481706944,0.012337479407060314,-18648.407204001873,-118690.0,0.95,252719.79120543256,131513.13194837558,0.8836799131463546,98592.23790176016,0.11892069926138038,,mae,64146.570127857674,,,225285.00692314445,0.1434074878115133,198308.28335495113,-3.2829110675125204,282333.8456433616,0.29393087971156967,217915.52917310182,-0.3925845312038405,False,IAH-DOM,0.11514950960076528,MVForecaster,True
sgd_cv_mv,sgd,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'penalty': 'l1', 'l1_ratio': 0, 'learning_rate': 'adaptive'}",minmax,249,True,True,True,1,4,188680.33901815064,0.8475151083730726,159141.35112252634,-0.20102888147801412,-131510.29820936784,-118690.0,0.95,232706.2807006438,86037.22177234007,0.9636672552671269,52063.99379692979,0.6229060942850463,,mae,89822.74097423021,,,225867.17191253972,0.1448162305880746,198998.98613269546,-3.3050748367791583,321755.33308040485,0.3434091134955627,227043.7674277273,-0.8086194106263798,False,IAH-DOM,0.0648102933696165,MVForecaster,True
lstm,rnn,,"{'lags': 48, 'layers_struct': [('LSTM', {'units': 100, 'dropout': 0, 'return_sequences': False}), ('LSTM', {'units': 100, 'dropout': 0, 'return_sequences': False}), ('Dense', {'units': 10}), ('Dense', {'units': 10})], 'epochs': 8, 'random_seed': 42, 'validation_split': 0.2}",minmax,248,False,False,,1,4,180047.62942737513,1.0528094997457584,177320.65793969634,-0.0936414717034959,18548.45542868972,-118690.0,0.95,,159094.80056984883,1.8040933417117813,121809.65984900932,-0.2517418875063895,,,,,,235545.8186618502,0.14755129801843622,204622.79071506858,-3.68193387369719,7339785.120060718,6.4537163665672574,6416080.96322992,-891.5905316333728,False,IAH-DOM,0.11983747500445757,Forecaster,False
lightgbm_cv_mv,lightgbm,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'n_estimators': 150, 'boosting_type': 'gbdt', 'max_depth': 3, 'learning_rate': 0.001}",minmax,249,True,True,True,1,4,172318.0402102185,0.9693575683445501,166780.6145053088,-0.0017552997500438483,-14568.337737301856,-118690.0,0.95,274119.02046238544,127312.83582655332,0.8524746594813561,94996.08605711791,0.17430217362793332,,mae,61223.79045488072,,,233530.06229939085,0.15059233164924501,207798.25283105753,-3.6021425592811553,253630.58138430727,0.26149820060990453,185236.48811439198,-0.1238255819479277,False,IAH-DOM,0.11165423292404912,MVForecaster,True
elasticnet_cv_uv,elasticnet,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'alpha': 0.1, 'l1_ratio': 0}",minmax,248,True,True,True,1,4,153396.2134287409,0.8539943317082892,147720.54602137714,0.20616647905900243,-39449.78417375013,-118690.0,0.95,207116.31862903957,110212.74257855967,0.829579458645812,76877.47031043012,0.3812141459169195,,rmse,132712.64207022212,,,224998.1482181517,0.15069595537183839,206558.2501660051,-3.2720110245123033,247099.70257375724,0.25790264381533873,156047.83096472974,-0.06669466921804212,False,IAH-DOM,0.09034349633787744,Forecaster,True
mlp_cv_uv,mlp,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'solver': 'adam'}",scale,248,True,True,True,1,4,173400.921908088,0.9996948837562493,169862.15291222266,-0.014385329381916057,-96.81544290579419,-118690.0,0.95,247587.85719940285,139916.04488960237,0.9973326369496194,107798.61314434979,0.002732197618124932,,rmse,141563.39525132457,,,235209.43888899882,0.15096883088335547,208521.44279356918,-3.6685710102877547,317704.5946806709,0.3161620826348204,281146.91298940056,-0.7633668446063058,False,IAH-DOM,0.12214006463577318,Forecaster,True
mlp_cv_mv,mlp,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'adam'}",minmax,249,True,True,True,1,4,173441.6423873362,0.9999960122454594,169906.47622072417,-0.01486181020292432,-0.0890568531529401,-118690.0,0.95,279551.6420716077,140106.25540538607,0.9999451226661588,107983.47329393862,1.885960278136256e-05,,mae,60231.80435009065,,,235245.1817539227,0.15098200054102323,208541.95205348433,-3.66999000760853,312847.2886094536,0.31339738532371114,273822.96430099383,-0.7098596751984243,False,IAH-DOM,0.1222679839733978,MVForecaster,True
lightgbm_cv_uv,lightgbm,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'n_estimators': 150, 'boosting_type': 'dart', 'max_depth': 3, 'learning_rate': 0.001}",minmax,248,True,True,True,1,4,169354.07150140806,0.9665941996432239,165138.09637211965,0.032409847870428,-9929.770723461315,-118690.0,0.95,209408.39340531486,135484.01207529387,0.9286661879044936,103113.49190033639,0.06491120008708096,,rmse,141496.72202799117,,,234172.91274557202,0.15205570583769484,209599.28503696888,-3.6275145509030526,292006.5086534949,0.29853913672163646,246999.73873279043,-0.48963800144653913,False,IAH-DOM,0.11792229261803694,Forecaster,True
theta_cv_uv,theta,,"{'theta': 2, 'model_mode': <ModelMode.ADDITIVE: 'additive'>, 'season_mode': <SeasonalityMode.ADDITIVE: 'additive'>, 'trend_mode': <TrendMode.EXPONENTIAL: 'exponential'>}",,248,True,True,True,1,4,183439.8721381708,1.0436739844893137,178533.36148002138,-0.13523986489413686,-421.74077414191237,-118690.0,0.95,388382.78606312594,158988.00908860136,1.8172910606642987,122594.48807051514,-0.2386407837350788,,rmse,139202.291570362,,,246796.5460677878,0.1581819641586929,218515.46510076785,-4.1398758854772995,343488.2087715519,0.3145589661263838,311318.3858123438,-1.2128968372954603,False,IAH-DOM,0.12194623387538114,Forecaster,False
